school_1,school_2,sex_1,sex_2,age,address_1,address_2,famsize_1,famsize_2,Pstatus_1,Pstatus_2,Medu,Fedu,Mjob_1,Mjob_2,Mjob_3,Mjob_4,Mjob_5,Fjob_1,Fjob_2,Fjob_3,Fjob_4,Fjob_5,reason_1,reason_2,reason_3,reason_4,guardian_1,guardian_2,guardian_3,traveltime_1,traveltime_2,traveltime_3,traveltime_4,studytime,failures,schoolsup_1,schoolsup_2,famsup_1,famsup_2,paid_1,paid_2,activities_1,activities_2,nursery_1,nursery_2,higher_1,higher_2,internet_1,internet_2,romantic_1,romantic_2,famrel,freetime,goout,Dalc,Walc,health,absences,G3
1,0,1,0,1.023046454461126,1,0,0,1,1,0,4,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,4,2,4,1,1,4,1.0373053937622858,11
1,0,0,1,0.23837975637929248,1,0,0,1,0,1,4,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,4,1,1,2,2,5,-0.7142362329569328,10
1,0,1,0,0.23837975637929248,1,0,1,0,0,1,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,4,3,3,1,1,3,-0.7142362329569328,14
1,0,1,0,0.23837975637929248,1,0,1,0,0,1,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,5,2,2,1,2,5,-0.7142362329569328,18
1,0,0,1,1.8077131525429595,1,0,1,0,0,1,3,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,4,4,4,1,1,3,1.7879660909276653,13
1,0,1,0,1.023046454461126,1,0,1,0,0,1,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,4,4,3,1,1,3,0.28664469659690645,12
1,0,0,1,2.592379850624793,1,0,1,0,1,0,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,5,5,3,1,1,5,-0.7142362329569328,18
1,0,0,1,1.8077131525429595,1,0,1,0,0,1,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,4,3,4,1,1,4,4.039948182423803,8
1,0,0,1,1.8077131525429595,0,1,1,0,0,1,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,4,5,3,1,2,5,-0.7142362329569328,12
1,0,1,0,1.8077131525429595,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,4,4,3,1,3,3,1.5377458585392054,10
1,0,1,0,1.8077131525429595,1,0,0,1,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,4,2,4,2,2,3,-0.7142362329569328,0
1,0,1,0,1.8077131525429595,1,0,1,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,3,4,1,1,1,2,1.7879660909276653,13
1,0,0,1,1.8077131525429595,1,0,1,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,4,5,2,2,2,4,-0.33890588437424307,11
1,0,1,0,1.8077131525429595,1,0,0,1,0,1,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,4,2,2,1,2,1,2.038186323316125,11
1,0,1,0,1.8077131525429595,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,3,2,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,4,1,2,1,1,3,1.0373053937622858,13
1,0,1,0,1.8077131525429595,0,1,1,0,0,1,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,4,1,2,1,1,3,4.290168414812263,11
1,0,1,0,1.023046454461126,1,0,1,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,5,3,3,1,2,1,-0.7142362329569328,0
1,0,1,0,1.023046454461126,1,0,1,0,0,1,4,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,4,3,4,1,1,5,0.41175481279113635,9
1,0,1,0,0.23837975637929248,0,1,1,0,0,1,3,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,4,3,4,2,5,5,-0.7142362329569328,10
1,0,1,0,1.023046454461126,1,0,1,0,0,1,4,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,4,4,4,3,3,5,-0.464016000568473,11
1,0,1,0,0.23837975637929248,1,0,1,0,1,0,4,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,5,2,2,1,2,5,2.163296439510355,13
1,0,1,0,0.23837975637929248,1,0,1,0,0,1,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,4,2,2,1,1,3,0.7870851613738261,9
1,0,1,0,0.23837975637929248,0,1,0,1,0,1,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,3,3,2,2,2,3,-0.33890588437424307,11
1,0,1,0,0.23837975637929248,1,0,1,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,3,4,3,2,3,5,-0.5891261167627029,15
1,0,1,0,0.23837975637929248,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,3,3,3,2,3,2,-0.7142362329569328,15
1,0,0,1,1.023046454461126,1,0,1,0,0,1,4,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,4,3,3,2,2,3,-0.33890588437424307,11
1,0,0,1,0.23837975637929248,1,0,1,0,0,1,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,4,3,5,3,5,5,-0.33890588437424307,16
1,0,0,1,0.23837975637929248,0,1,1,0,0,1,2,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,4,4,5,5,5,4,0.28664469659690645,10
1,0,1,0,0.23837975637929248,1,0,1,0,0,1,4,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,5,4,4,1,3,4,0.16153458040267657,9
1,0,1,0,0.23837975637929248,1,0,1,0,0,1,4,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,4,3,3,1,2,4,-0.21379576818001317,14
1,0,0,1,1.023046454461126,1,0,0,1,0,1,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,4,5,5,2,4,5,-0.464016000568473,8
1,0,1,0,0.23837975637929248,0,1,1,0,0,1,2,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,4,4,3,1,1,5,0.16153458040267657,14
1,0,1,0,1.023046454461126,1,0,1,0,0,1,3,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,5,3,4,1,1,4,-0.7142362329569328,0
1,0,1,0,1.023046454461126,1,0,0,1,0,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,4,3,3,1,1,2,-0.7142362329569328,0
1,0,1,0,1.023046454461126,0,1,1,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,4,4,4,1,1,4,-0.7142362329569328,0
1,0,1,0,0.23837975637929248,1,0,1,0,0,1,3,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,4,4,5,1,3,5,1.2875256261507457,15
1,0,1,0,1.8077131525429595,0,1,1,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,3,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,5,4,3,1,2,5,0.7870851613738261,13
1,0,1,0,0.23837975637929248,1,0,1,0,0,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,4,3,2,2,3,2,-0.7142362329569328,0
1,0,1,0,1.023046454461126,1,0,0,1,0,1,3,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,4,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,5,3,3,1,1,1,0.16153458040267657,17
1,0,1,0,0.23837975637929248,0,1,1,0,1,0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,4,3,3,2,3,2,-0.21379576818001317,10
1,0,1,0,1.8077131525429595,1,0,1,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,4,3,4,1,3,3,-0.21379576818001317,11
1,0,0,1,1.023046454461126,1,0,1,0,0,1,4,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,4,3,3,2,2,2,-0.7142362329569328,0
1,0,0,1,1.023046454461126,1,0,0,1,0,1,3,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,4,3,3,1,3,5,0.6619750451795962,15
1,0,1,0,0.23837975637929248,1,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,3,3,1,1,2,4,-0.7142362329569328,0
1,0,1,0,1.023046454461126,1,0,1,0,0,1,2,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,4,3,3,1,2,3,-0.21379576818001317,10
1,0,1,0,1.023046454461126,1,0,1,0,0,1,3,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,5,4,3,2,3,1,0.16153458040267657,14
1,0,0,1,1.023046454461126,0,1,1,0,0,1,4,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,5,3,2,1,2,4,0.41175481279113635,16
1,0,0,1,1.023046454461126,1,0,1,0,0,1,4,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,5,4,5,2,3,5,-0.7142362329569328,9
1,0,1,0,0.23837975637929248,1,0,1,0,0,1,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,4,4,3,1,3,4,-0.7142362329569328,15
0,1,0,1,1.023046454461126,0,1,1,0,0,1,3,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,2,5,5,5,5,5,0.5368649289853663,13
0,1,0,1,1.8077131525429595,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,3,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,5,4,4,3,3,2,0.28664469659690645,8
0,1,0,1,0.23837975637929248,1,0,1,0,0,1,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,4,5,4,2,3,3,-0.464016000568473,13
0,1,0,1,1.023046454461126,1,0,0,1,0,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,4,3,3,2,3,3,0.16153458040267657,8
0,1,0,1,1.8077131525429595,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,4,4,4,3,3,5,-0.21379576818001317,8
0,1,0,1,0.23837975637929248,0,1,1,0,0,1,4,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,4,5,5,1,3,2,-0.21379576818001317,11
0,1,1,0,1.023046454461126,1,0,1,0,0,1,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,5,3,4,1,1,5,-0.7142362329569328,9
0,1,1,0,0.23837975637929248,0,1,1,0,0,1,4,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,4,3,3,1,2,5,-0.21379576818001317,13
0,1,1,0,0.23837975637929248,1,0,0,1,1,0,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,2,3,1,2,5,-0.464016000568473,11
0,1,0,1,1.023046454461126,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,3,3,2,1,2,3,-0.21379576818001317,10
0,1,1,0,1.023046454461126,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,5,3,2,1,1,4,-0.7142362329569328,16
0,1,1,0,1.023046454461126,0,1,0,1,1,0,1,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,4,3,4,1,4,5,-0.7142362329569328,13
0,1,0,1,1.023046454461126,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,4,4,3,2,3,5,-0.464016000568473,12
0,1,1,0,1.023046454461126,1,0,1,0,0,1,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,4,3,2,1,3,3,-0.7142362329569328,10
0,1,1,0,0.23837975637929248,1,0,0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,2,3,4,1,1,1,-0.7142362329569328,15
0,1,1,0,0.23837975637929248,0,1,1,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,3,2,2,1,2,3,-0.7142362329569328,12
0,1,0,1,1.023046454461126,0,1,1,0,0,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,3,3,4,2,4,3,-0.21379576818001317,10
0,1,0,1,1.023046454461126,1,0,0,1,0,1,4,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,4,2,2,2,2,5,-0.7142362329569328,13
0,1,1,0,0.23837975637929248,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,5,2,1,1,2,1,-0.7142362329569328,0
0,1,1,0,1.023046454461126,1,0,1,0,0,1,2,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,5,2,3,1,2,4,-0.7142362329569328,10
0,1,1,0,1.023046454461126,0,1,1,0,0,1,4,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,3,2,2,4,2,5,0.5368649289853663,11
0,1,1,0,1.8077131525429595,1,0,0,1,0,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2,2,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,3,2,2,1,1,3,-0.21379576818001317,9
0,1,0,1,1.023046454461126,0,1,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,4,3,3,2,3,3,-0.33890588437424307,12
0,1,1,0,0.23837975637929248,1,0,1,0,0,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,3,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,3,4,3,1,1,3,0.28664469659690645,11
0,1,1,0,0.23837975637929248,0,1,1,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,3,5,5,1,3,1,1.0373053937622858,5
0,1,1,0,1.023046454461126,0,1,0,1,0,1,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,5,4,4,1,1,1,-0.7142362329569328,19
0,1,1,0,1.023046454461126,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,4,3,2,1,2,4,-0.464016000568473,10
0,1,1,0,2.592379850624793,1,0,1,0,0,1,4,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,2,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,5,4,3,1,1,3,-0.21379576818001317,15
0,1,1,0,1.023046454461126,0,1,0,1,0,1,4,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,5,4,3,3,4,2,-0.21379576818001317,10
0,1,1,0,1.023046454461126,1,0,1,0,0,1,3,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,4,1,3,1,2,1,-0.7142362329569328,15
0,1,1,0,0.23837975637929248,0,1,1,0,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,4,5,4,2,3,1,1.4126357423449756,10
0,1,0,1,1.023046454461126,1,0,1,0,0,1,4,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,3,2,4,1,4,2,-0.21379576818001317,14
0,1,0,1,1.023046454461126,0,1,1,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,4,4,3,1,3,5,-0.08868565198578325,7
0,1,0,1,0.23837975637929248,1,0,1,0,0,1,2,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,4,4,3,1,1,3,-0.464016000568473,10
0,1,0,1,1.8077131525429595,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,3,2,1,3,5,-0.7142362329569328,0
0,1,0,1,1.023046454461126,0,1,1,0,0,1,4,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,5,4,3,4,3,3,1.0373053937622858,5
0,1,1,0,1.023046454461126,0,1,1,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,5,3,3,1,3,4,-0.464016000568473,10
0,1,1,0,1.023046454461126,0,1,1,0,0,1,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,4,4,3,2,2,5,0.16153458040267657,6
0,1,1,0,1.8077131525429595,0,1,1,0,0,1,2,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,5,4,2,1,2,5,-0.7142362329569328,0
0,1,1,0,1.023046454461126,1,0,0,1,0,1,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,4,3,4,1,1,1,-0.7142362329569328,8
0,1,1,0,1.023046454461126,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,5,-0.7142362329569328,0
0,1,0,1,2.592379850624793,1,0,0,1,1,0,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,5,5,4,4,5,4,0.6619750451795962,9
0,1,0,1,0.23837975637929248,1,0,0,1,0,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,2,4,5,3,4,2,-0.33890588437424307,16
0,1,0,1,3.377046548706627,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,5,5,3,3,3,3,-0.33890588437424307,7
0,1,0,1,1.023046454461126,0,1,0,1,0,1,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,4,4,1,3,4,5,-0.7142362329569328,10
0,1,0,1,1.8077131525429595,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,3,2,3,3,3,5,-0.08868565198578325,9
