JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department_1,Department_2,Department_3,DistanceFromHome,Education,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,EducationField_6,Gender_1,Gender_2,JobLevel,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8,JobRole_9,MaritalStatus_1,MaritalStatus_2,MaritalStatus_3,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
2,3,4.0,4.0,4.0,25,1,1,0,0,1,25,4,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,82680,1.0,12,0,7.0,3,7,5,6
4,3,1.0,3.0,2.0,26,1,1,1,0,0,8,2,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,80950,1.0,15,0,1.0,3,1,0,0
3,3,1.0,2.0,3.0,33,1,1,0,1,0,8,2,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,29040,4.0,13,0,5.0,2,2,2,2
2,3,4.0,1.0,3.0,42,0,1,0,1,0,11,1,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,60320,0.0,14,0,23.0,2,22,13,7
3,3,1.0,2.0,3.0,28,1,2,0,1,0,7,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,29760,1.0,14,0,1.0,3,1,0,0
3,3,4.0,3.0,3.0,50,1,2,0,1,0,1,4,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,159920,3.0,14,0,5.0,3,0,0,0
2,3,4.0,2.0,3.0,33,0,2,1,0,0,9,3,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,46490,0.0,12,0,4.0,2,3,0,2
3,4,3.0,4.0,3.0,34,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,26960,3.0,23,0,6.0,3,0,0,0
3,3,1.0,4.0,2.0,48,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,23700,2.0,11,0,27.0,3,5,2,1
3,3,2.0,3.0,3.0,45,0,0,0,1,0,1,3,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,125040,1.0,12,1,15.0,2,15,4,12
3,3,2.0,2.0,3.0,52,0,1,1,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,59740,7.0,18,1,18.0,6,8,4,0
2,3,3.0,3.0,3.0,38,0,1,0,1,0,6,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,47360,0.0,11,1,9.0,3,8,2,7
4,3,3.0,4.0,3.0,29,0,1,0,1,0,8,3,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,52960,4.0,14,0,11.0,3,7,1,7
3,3,4.0,2.0,2.0,28,0,1,0,0,1,1,3,0,0,0,0,0,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,67810,0.0,15,1,10.0,2,9,1,7
3,3,1.0,3.0,3.0,46,0,1,0,1,0,6,4,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,21740,3.0,11,1,23.0,3,12,4,9
3,4,4.0,2.0,3.0,38,0,1,0,1,0,7,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,66530,7.0,20,1,10.0,2,1,0,0
3,3,3.0,1.0,3.0,43,0,2,0,1,0,5,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,96990,8.0,19,1,18.0,3,8,0,1
3,3,1.0,4.0,3.0,39,1,2,1,0,0,1,3,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,67550,7.0,14,1,21.0,2,18,11,5
3,3,3.0,3.0,4.0,40,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,22130,1.0,17,0,21.0,4,20,4,9
2,3,4.0,2.0,4.0,21,0,1,0,1,0,1,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,26100,1.0,11,1,2.0,3,2,2,2
3,3,3.0,2.0,2.0,39,0,0,0,1,0,6,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,28510,9.0,15,0,9.0,2,5,0,3
4,3,1.0,4.0,3.0,36,0,0,0,1,0,1,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,34520,2.0,13,3,18.0,4,11,0,9
3,3,3.0,4.0,3.0,31,0,2,0,1,0,7,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,52580,0.0,14,3,3.0,5,2,2,2
3,3,1.0,2.0,1.0,28,0,1,1,0,0,2,4,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,93550,0.0,11,0,6.0,4,5,0,4
3,3,4.0,4.0,3.0,35,0,2,0,1,0,9,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,104960,1.0,13,1,5.0,2,5,0,2
2,4,4.0,2.0,3.0,49,0,1,1,0,0,2,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,63800,6.0,23,1,22.0,1,9,2,3
2,3,4.0,3.0,2.0,34,0,2,1,0,0,9,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,26570,2.0,13,1,5.0,3,3,0,2
1,3,4.0,2.0,2.0,29,0,2,0,1,0,1,4,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,27160,0.0,18,0,8.0,2,7,1,1
4,3,2.0,4.0,3.0,42,0,1,1,0,0,21,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,22010,4.0,12,1,16.0,3,1,0,0
1,4,2.0,4.0,2.0,29,0,1,1,0,0,4,2,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,65400,1.0,22,0,10.0,2,10,1,2
2,3,3.0,3.0,4.0,38,0,1,0,1,0,1,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,38160,1.0,13,2,7.0,2,7,5,0
3,3,3.0,3.0,3.0,28,0,2,1,0,0,6,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,52530,1.0,15,0,3.0,2,3,0,2
4,3,3.0,3.0,3.0,18,1,0,0,1,0,2,4,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,109650,1.0,18,0,0.0,5,0,0,0
2,3,1.0,1.0,3.0,33,1,1,0,1,0,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,49360,0.0,14,0,6.0,2,5,0,3
3,3,2.0,4.0,3.0,41,0,1,0,1,0,4,2,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,25430,3.0,12,0,6.0,3,1,0,0
4,3,3.0,3.0,2.0,31,1,2,1,0,0,10,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,53040,1.0,17,0,2.0,3,2,2,2
3,3,3.0,4.0,3.0,37,0,1,0,1,0,23,3,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,166590,7.0,16,1,9.0,2,6,1,3
3,3,4.0,3.0,3.0,27,0,1,0,1,0,6,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,42600,1.0,11,2,4.0,2,4,2,2
3,3,2.0,3.0,2.0,34,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,24760,1.0,19,0,6.0,2,6,1,3
2,3,3.0,3.0,1.0,35,0,1,0,1,0,6,3,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,31020,1.0,13,1,6.0,3,5,1,4
1,3,4.0,1.0,1.0,29,1,1,0,1,0,6,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,22440,1.0,12,3,11.0,5,11,3,10
1,3,2.0,3.0,2.0,40,0,2,0,1,0,2,4,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,75960,9.0,11,0,20.0,0,18,2,13
1,3,3.0,1.0,2.0,42,1,2,1,0,0,2,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,22850,0.0,16,0,22.0,3,21,13,14
2,4,2.0,1.0,4.0,42,0,1,0,1,0,1,2,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,30340,7.0,21,1,9.0,3,6,1,5
3,4,4.0,3.0,3.0,35,0,1,0,1,0,5,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,57150,6.0,24,2,10.0,0,8,1,7
3,3,4.0,2.0,3.0,24,0,1,1,0,0,7,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,25760,8.0,17,3,6.0,3,4,1,2
1,3,3.0,4.0,2.0,28,1,1,0,1,0,15,4,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,41970,1.0,13,0,1.0,3,1,0,0
3,4,1.0,4.0,3.0,26,0,1,0,1,0,1,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,143360,1.0,21,1,8.0,3,8,0,7
3,4,3.0,4.0,1.0,40,0,2,0,1,0,26,4,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,194060,3.0,20,3,16.0,2,1,0,0
3,3,3.0,2.0,4.0,35,0,1,0,1,0,18,5,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,65380,2.0,16,1,15.0,3,7,6,4
3,3,4.0,1.0,3.0,34,0,2,0,1,0,6,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,43060,0.0,11,0,14.0,2,13,4,9
3,3,4.0,4.0,4.0,35,0,2,0,1,0,3,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,22580,1.0,11,1,2.0,2,2,2,2
3,3,1.0,3.0,2.0,43,1,1,1,0,0,5,3,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,45220,8.0,15,1,7.0,3,4,1,3
2,3,3.0,1.0,3.0,32,0,0,0,1,0,11,2,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,44870,1.0,11,0,1.0,5,1,0,0
3,3,3.0,1.0,3.0,19,0,1,0,1,0,23,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,191970,1.0,12,0,1.0,2,1,0,0
3,3,1.0,3.0,2.0,45,0,1,0,1,0,22,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,132120,4.0,13,0,7.0,4,3,0,2
1,3,4.0,4.0,2.0,37,0,1,0,1,0,14,4,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,65770,1.0,13,0,14.0,1,14,3,11
3,3,1.0,3.0,2.0,20,0,1,0,1,0,6,3,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,1,0,83920,1.0,17,0,2.0,5,2,1,2
1,3,3.0,3.0,3.0,44,1,1,0,0,1,6,2,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,45580,1.0,13,1,6.0,2,6,0,2
2,3,4.0,3.0,3.0,53,0,1,0,1,0,6,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,40310,3.0,12,1,26.0,3,7,4,7
3,3,2.0,4.0,2.0,29,0,1,0,1,0,23,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,79690,0.0,14,0,6.0,3,5,1,3
2,4,3.0,4.0,3.0,22,1,2,0,1,0,22,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,26540,0.0,24,0,1.0,5,0,0,0
3,3,3.0,1.0,3.0,46,0,1,0,1,0,2,3,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,165550,8.0,14,2,28.0,4,26,15,9
3,3,4.0,3.0,3.0,44,0,0,0,1,0,20,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,45560,2.0,13,0,6.0,4,0,0,0
1,3,2.0,3.0,3.0,33,0,1,0,1,0,28,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,60910,1.0,15,0,5.0,6,5,1,4
4,3,1.0,1.0,1.0,41,1,0,0,1,0,12,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,195660,6.0,16,0,5.0,2,1,0,0
2,3,3.0,1.0,3.0,30,0,1,1,0,0,20,3,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,48100,8.0,18,0,8.0,3,4,0,3
4,3,2.0,2.0,3.0,40,0,2,1,0,0,9,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,45230,5.0,16,1,5.0,5,0,0,0
3,4,4.0,1.0,3.0,50,0,2,0,1,0,25,4,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,32020,2.0,24,1,32.0,2,2,2,2
3,3,4.0,1.0,3.0,28,0,1,0,1,0,6,3,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,23510,1.0,16,0,6.0,4,6,3,3
3,4,4.0,2.0,3.0,46,0,1,0,1,0,8,4,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,17020,5.0,21,0,25.0,2,4,0,3
2,4,3.0,1.0,3.0,35,0,1,1,0,0,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,180410,3.0,20,1,15.0,3,7,1,7
3,3,4.0,2.0,1.0,24,1,1,0,0,1,28,4,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,28860,1.0,19,1,1.0,5,1,0,0
2,3,2.0,3.0,2.0,33,0,2,0,1,0,9,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,20970,1.0,14,2,10.0,5,10,0,1
4,3,3.0,3.0,3.0,36,0,1,0,1,0,9,2,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,119350,1.0,11,3,7.0,6,7,1,7
3,3,3.0,3.0,2.0,30,0,1,1,0,0,29,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,25460,1.0,14,1,10.0,2,10,8,9
1,3,4.0,4.0,3.0,44,0,1,0,1,0,3,4,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,25640,1.0,12,3,20.0,3,20,13,17
2,3,3.0,4.0,3.0,20,0,1,0,1,0,18,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,84120,1.0,13,0,2.0,2,2,2,2
3,4,4.0,4.0,2.0,46,0,1,1,0,0,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,141180,2.0,22,0,12.0,3,6,1,4
2,3,4.0,1.0,4.0,42,0,0,0,1,0,5,4,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,1,0,0,170460,7.0,11,0,10.0,3,4,0,3
3,3,2.0,4.0,3.0,60,0,1,1,0,0,2,2,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,25640,0.0,14,1,12.0,3,11,1,9
3,3,3.0,2.0,3.0,32,0,2,1,0,0,10,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,102660,1.0,11,0,2.0,3,2,2,2
3,3,4.0,3.0,3.0,32,0,2,0,1,0,9,3,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,50700,4.0,12,1,10.0,6,8,0,7
2,3,3.0,1.0,3.0,36,0,1,1,0,0,3,2,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,178610,2.0,18,0,17.0,2,7,7,7
3,3,1.0,4.0,3.0,33,0,1,1,0,0,26,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,42300,0.0,12,0,15.0,0,14,4,10
1,3,2.0,2.0,4.0,40,0,1,0,1,0,1,3,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,37800,7.0,12,0,7.0,2,5,1,3
3,4,3.0,4.0,3.0,25,0,1,0,1,0,6,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,27680,0.0,22,1,5.0,0,4,1,1
2,3,4.0,2.0,3.0,30,0,1,1,0,0,9,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,90710,0.0,19,1,12.0,2,11,5,7
3,3,1.0,1.0,3.0,42,0,2,0,0,1,8,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,106480,3.0,13,1,20.0,1,1,0,0
2,4,3.0,4.0,2.0,35,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,136100,4.0,22,2,16.0,4,13,4,12
3,4,1.0,1.0,2.0,27,0,1,0,1,0,7,3,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,34080,1.0,24,0,9.0,2,9,6,8
2,3,4.0,3.0,1.0,54,0,2,0,1,0,9,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,29830,7.0,14,1,33.0,2,5,1,4
3,4,1.0,4.0,3.0,44,0,1,0,0,1,4,4,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0,0,76320,1.0,21,0,10.0,3,10,7,7
3,3,1.0,2.0,4.0,19,1,0,1,0,0,2,2,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,98240,1.0,18,0,1.0,2,1,0,0
3,4,1.0,4.0,3.0,29,0,1,0,1,0,19,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,99500,1.0,20,0,3.0,3,3,1,2
3,3,4.0,4.0,3.0,54,0,1,0,1,0,9,4,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,20930,3.0,19,0,36.0,2,10,0,9
3,3,3.0,1.0,2.0,31,0,1,0,1,0,21,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,99800,1.0,12,0,6.0,1,6,0,1
4,3,3.0,1.0,3.0,31,0,1,1,0,0,24,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,38940,1.0,12,0,10.0,3,10,1,8
3,3,3.0,4.0,3.0,59,0,1,0,1,0,3,4,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,40510,5.0,16,3,13.0,3,6,0,5
3,3,3.0,4.0,3.0,43,0,1,0,1,0,11,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,168350,3.0,17,1,25.0,3,8,0,7
2,3,1.0,3.0,4.0,49,0,1,1,0,0,14,4,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,62300,2.0,14,0,23.0,2,1,0,0
3,3,3.0,2.0,2.0,36,0,2,1,0,0,5,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,47170,1.0,19,1,12.0,3,11,0,7
4,3,4.0,2.0,2.0,48,0,1,0,1,0,1,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,132370,5.0,13,1,7.0,2,1,0,0
3,3,1.0,3.0,3.0,27,0,1,0,1,0,6,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,37550,1.0,19,0,5.0,2,5,0,3
3,3,3.0,4.0,3.0,29,0,1,1,0,0,17,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,65820,1.0,19,1,6.0,3,6,1,0
3,3,4.0,4.0,4.0,48,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,74060,6.0,14,2,25.0,2,1,0,0
3,3,4.0,4.0,2.0,29,0,1,0,1,0,3,3,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,48050,3.0,16,1,9.0,2,7,1,7
3,3,3.0,3.0,2.0,34,0,1,1,0,0,9,4,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,27410,0.0,15,1,2.0,3,1,0,0
3,3,2.0,2.0,3.0,44,0,1,0,1,0,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,42620,7.0,18,0,26.0,2,22,3,10
4,3,4.0,3.0,3.0,33,0,1,0,1,0,8,2,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,161840,0.0,13,1,10.0,2,9,0,8
3,4,2.0,4.0,3.0,19,0,1,1,0,0,2,4,0,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,115570,1.0,22,0,1.0,0,1,0,1
3,3,4.0,3.0,3.0,23,0,1,1,0,0,2,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,18780,1.0,13,1,1.0,2,1,0,1
3,3,3.0,4.0,3.0,25,1,2,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,109320,1.0,11,1,1.0,3,1,1,0
3,3,3.0,4.0,2.0,26,0,1,0,0,1,9,3,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,68110,1.0,11,1,8.0,4,8,2,2
3,3,1.0,2.0,3.0,45,1,1,0,0,1,12,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,43060,2.0,11,2,26.0,3,24,1,11
4,4,4.0,2.0,3.0,55,0,0,0,1,0,27,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,48590,1.0,24,1,34.0,3,33,15,0
3,3,1.0,3.0,1.0,21,1,2,0,1,0,20,2,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0,53370,1.0,14,1,2.0,2,2,2,2
1,3,4.0,2.0,3.0,46,0,1,0,1,0,1,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,23400,2.0,13,1,26.0,2,11,0,8
2,3,3.0,1.0,3.0,34,0,1,1,0,0,13,4,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,74910,0.0,14,1,4.0,3,3,0,2
3,3,4.0,2.0,2.0,51,0,2,0,1,0,14,3,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,105270,4.0,14,0,31.0,3,29,11,10
3,4,4.0,4.0,2.0,59,0,1,0,1,0,4,2,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,165950,6.0,21,1,25.0,2,9,5,4
3,3,3.0,2.0,4.0,34,0,2,1,0,0,14,4,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,88340,4.0,13,1,15.0,1,11,5,10
3,3,4.0,3.0,2.0,28,0,2,0,1,0,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,55770,0.0,19,0,5.0,3,4,0,2
1,3,3.0,1.0,2.0,44,0,1,0,1,0,3,4,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,47070,1.0,17,0,26.0,4,25,14,13
3,3,3.0,2.0,4.0,34,0,2,1,0,0,1,3,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,24000,4.0,18,1,14.0,3,10,1,8
3,3,3.0,3.0,3.0,35,0,1,0,1,0,9,3,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,98240,0.0,19,0,4.0,2,3,2,2
3,3,2.0,2.0,3.0,42,0,1,0,1,0,23,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,64470,6.0,13,0,18.0,3,1,0,0
4,3,4.0,4.0,4.0,43,0,1,0,1,0,7,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,195020,3.0,18,2,23.0,3,21,15,17
2,4,3.0,2.0,3.0,36,0,1,0,1,0,2,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,27250,9.0,21,1,18.0,4,16,5,12
3,3,1.0,4.0,3.0,44,1,1,0,1,0,21,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,62720,1.0,19,1,10.0,3,10,0,5
3,3,4.0,4.0,3.0,28,0,2,0,1,0,2,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,21270,1.0,14,0,2.0,3,2,2,2
3,3,2.0,3.0,2.0,51,0,2,1,0,0,21,4,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,182000,0.0,17,0,8.0,3,7,7,7
3,3,3.0,3.0,3.0,30,0,0,0,1,0,2,4,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,20960,7.0,11,3,10.0,2,8,1,7
3,3,2.0,3.0,3.0,29,1,1,0,1,0,29,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,28860,3.0,13,0,10.0,4,7,7,7
3,3,4.0,1.0,2.0,28,0,1,1,0,0,1,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,20330,2.0,15,1,5.0,5,3,1,2
3,4,4.0,2.0,2.0,25,0,1,0,1,0,18,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,36220,1.0,25,0,2.0,0,2,2,1
3,3,3.0,4.0,4.0,32,0,1,0,1,0,10,4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,42330,1.0,11,0,10.0,5,10,0,8
3,3,2.0,2.0,3.0,45,0,2,0,1,0,19,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,36810,3.0,17,1,22.0,2,0,0,0
3,3,3.0,2.0,3.0,39,0,1,1,0,0,29,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,54600,6.0,13,2,21.0,3,19,15,2
1,3,1.0,3.0,3.0,58,0,1,0,1,0,27,3,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,21870,1.0,18,1,2.0,1,2,2,2
